label,p0,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,p13,p14,p15,p16,p17,p18,p19,p20,p21,p22,p23,p24,p25,p26,p27,p28,p29,p30,p31,p32,p33,p34,p35,p36,p37,p38,p39,p40,p41,p42,p43,p44,p45,p46,p47,p48,p49,p50,p51,p52,p53,p54,p55,p56,p57,p58,p59,p60,p61,p62,p63,p64,p65,p66,p67,p68,p69,p70,p71,p72,p73,p74,p75,p76,p77,p78,p79,p80,p81,p82,p83
C,0.241605684,0.696821094,0.312852234,0.713765025,0.418238699,0.650140643,0.508215189,0.653984547,0.585774601,0.654046297,0.410271287,0.423469394,0.455905259,0.312575042,0.520357072,0.257250309,0.580386996,0.23385343,0.387649328,0.395483106,0.442889512,0.271680415,0.518983006,0.224537492,0.587694764,0.216419488,0.359361827,0.385984957,0.418771803,0.258652568,0.49241513,0.215796888,0.554873705,0.211654693,0.322287291,0.39691186,0.375943482,0.286998987,0.435741901,0.248076081,0.490863979,0.242479384,0.174100831,0.722229481,0.30689007,0.716220856,0.417207032,0.660467029,0.505143404,0.650628328,0.583125591,0.642755389,0.423561186,0.398629606,0.493409455,0.278830886,0.561769426,0.253828675,0.618551612,0.265949488,0.392459452,0.378409386,0.473709404,0.230472565,0.555584013,0.224208117,0.613663077,0.270056814,0.355529845,0.3783755,0.437148184,0.229957819,0.523685694,0.225229323,0.589294612,0.264980912,0.317578554,0.405940801,0.389238507,0.291717947,0.457088172,0.247604966,0.516143024,0.238326043
C,0.240131974,0.691919506,0.312193632,0.713506758,0.416083097,0.652879,0.504862309,0.656826496,0.581562281,0.656187057,0.40888682,0.423760533,0.455326349,0.31694597,0.518840075,0.262184262,0.578685284,0.236438513,0.386172324,0.395349264,0.44103694,0.275988102,0.517106533,0.226697803,0.585776508,0.214572966,0.356928051,0.386299103,0.416672319,0.261631429,0.489911556,0.216780096,0.553273678,0.20724389,0.31895417,0.398141384,0.37195769,0.290476084,0.431604058,0.250603765,0.488337129,0.24098745,0.175165251,0.727211237,0.301394671,0.718976438,0.4130539,0.662972331,0.503808916,0.651054859,0.585782528,0.642422378,0.417784214,0.408952832,0.486052901,0.29424566,0.551616669,0.261323482,0.610241354,0.259958237,0.387793839,0.385050118,0.470913231,0.248079687,0.548686504,0.231291562,0.609792352,0.260009766,0.350803316,0.382980973,0.433734715,0.241648525,0.516171992,0.226627082,0.583128691,0.252349049,0.311249197,0.406426638,0.38080281,0.295348465,0.447346181,0.251021326,0.507469356,0.239259064
C,0.175626531,0.729530573,0.296696156,0.722766578,0.41129595,0.66511482,0.502880037,0.652822554,0.583522499,0.647201419,0.416634738,0.410376042,0.486189812,0.289637446,0.554313481,0.255911261,0.614082217,0.257963926,0.387167484,0.38650912,0.471280515,0.243400574,0.55183059,0.226612061,0.614097118,0.260327339,0.349992275,0.384418428,0.431933165,0.236962497,0.51535207,0.222659469,0.58265543,0.25478214,0.308905631,0.406482965,0.375195205,0.289906919,0.441426754,0.247078001,0.499673784,0.243668586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C,0.22173509,0.687372029,0.312909305,0.7146703,0.410668641,0.659187496,0.496788383,0.66542691,0.574754357,0.663363457,0.407684058,0.425424159,0.453420907,0.317950487,0.510678232,0.262453645,0.565296471,0.233853102,0.384904534,0.395879865,0.43760407,0.273335874,0.510159314,0.220006973,0.573380649,0.206631929,0.352875561,0.383871973,0.41083926,0.257489741,0.482074559,0.212861389,0.544522345,0.201094508,0.314097911,0.396405637,0.367017597,0.288554192,0.426070869,0.249965817,0.483375192,0.238105208,0.16822049,0.72781682,0.289920688,0.723778665,0.403923601,0.66909194,0.49585104,0.658927143,0.576449633,0.655601621,0.41415742,0.415814638,0.485685229,0.302062035,0.552958846,0.268620759,0.611330032,0.268473953,0.385931313,0.390775502,0.470918566,0.253603369,0.549450517,0.232912689,0.611889958,0.259243697,0.348979443,0.386859626,0.430279523,0.241501868,0.512586117,0.220109344,0.581053019,0.242391288,0.306936294,0.407492697,0.370858967,0.291673422,0.43538487,0.245162964,0.493891358,0.234667659
C,0.167841539,0.726116478,0.289055884,0.727251649,0.403811425,0.670570016,0.496599555,0.658428192,0.57650733,0.650737762,0.415521681,0.418698668,0.485136688,0.301622689,0.550954819,0.263920546,0.608921826,0.261118829,0.386472702,0.392675072,0.469938517,0.251993448,0.54708612,0.230112463,0.608083665,0.258663088,0.348830312,0.387385279,0.429913551,0.241210878,0.510641932,0.22090888,0.576667786,0.246685565,0.306962997,0.405305266,0.374296427,0.290053964,0.439743072,0.244855851,0.498975366,0.236905962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C,0.164247051,0.726646364,0.283772141,0.727472842,0.399799556,0.670506716,0.493683487,0.658809781,0.575187504,0.653543353,0.413140386,0.420399547,0.490552902,0.315967441,0.557630599,0.286678076,0.61267215,0.290614247,0.38582021,0.391254991,0.475508571,0.262742639,0.554125309,0.244048089,0.614204347,0.271225303,0.348224193,0.383805096,0.433452398,0.242655993,0.515950441,0.220968723,0.583779454,0.240436077,0.30561325,0.400384277,0.373226136,0.286101192,0.440285563,0.239937663,0.502388418,0.227918625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C,0.220507205,0.682929635,0.30797413,0.717681289,0.404485166,0.664783478,0.486796856,0.672513843,0.557029545,0.670538604,0.404948086,0.434368253,0.44971168,0.327723205,0.505623817,0.269180447,0.560566008,0.234384626,0.382271916,0.401374906,0.433154136,0.281332582,0.500161827,0.216531962,0.560097456,0.189449042,0.349689007,0.386772603,0.406734943,0.267157555,0.473274618,0.210294485,0.53383255,0.184297383,0.30693838,0.394305348,0.361126959,0.28638643,0.420941949,0.238825172,0.48340559,0.216370285,0.162816733,0.728932977,0.279941469,0.730435669,0.397623181,0.676066995,0.491233826,0.664536417,0.572290778,0.659849107,0.41144976,0.422324955,0.484011352,0.312804163,0.549260616,0.275137782,0.606536627,0.270305574,0.383090019,0.393387794,0.469626904,0.26252985,0.54668057,0.238865852,0.608442068,0.262560904,0.345060825,0.38549602,0.428058356,0.244813591,0.509128153,0.219040334,0.577706277,0.235767454,0.301472425,0.400488913,0.367811143,0.288194329,0.433039755,0.242781729,0.494080603,0.231643617
C,0.208350599,0.678025961,0.303607464,0.715982139,0.397936761,0.664535999,0.475621521,0.675209463,0.543315232,0.675215304,0.400348783,0.44052887,0.446012914,0.337957084,0.499435246,0.276535571,0.552149355,0.236010507,0.377277613,0.40696454,0.429599524,0.29317534,0.495316893,0.227582753,0.554386914,0.197669566,0.342126191,0.390825391,0.400622308,0.276406348,0.464962661,0.221241847,0.524283051,0.191857785,0.298170775,0.395964086,0.351844519,0.292103082,0.409142077,0.244718701,0.470089346,0.218895078,0.157868281,0.728982508,0.279066116,0.731163144,0.393420249,0.678224444,0.485787183,0.668837368,0.567876756,0.664274991,0.405791223,0.424351543,0.479199827,0.312990129,0.545529842,0.279218763,0.60312736,0.280356854,0.376435965,0.396688282,0.464164376,0.264910966,0.542221069,0.242890507,0.604143262,0.268705547,0.337790728,0.389028549,0.422616422,0.248098224,0.504780173,0.221925139,0.573618174,0.237169087,0.294462383,0.405175447,0.363742888,0.292483807,0.429705083,0.246168613,0.490729123,0.232228309
C,0.156868145,0.728849649,0.275709361,0.733106613,0.392600209,0.680247605,0.487137318,0.67075932,0.570040405,0.663994431,0.406424344,0.425860286,0.478585362,0.316821516,0.543597043,0.285208523,0.600432992,0.28683728,0.377686322,0.396362841,0.464125693,0.268247873,0.539911807,0.246505409,0.599613786,0.270441175,0.339718282,0.387363017,0.424047589,0.249928534,0.50407511,0.225269735,0.570236683,0.240776628,0.296718597,0.401975691,0.365209281,0.288939178,0.431618422,0.245465308,0.493384659,0.234884322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C,0.207295686,0.677903414,0.293699473,0.717978835,0.393590391,0.671401501,0.47530359,0.679457903,0.540825307,0.683004498,0.397290319,0.449147195,0.444403023,0.351097167,0.499249995,0.295195103,0.553096414,0.261585414,0.374101192,0.412100792,0.428116083,0.302297831,0.492083907,0.239041328,0.551241755,0.206560135,0.338487297,0.393236637,0.397452056,0.278480262,0.458274603,0.22219044,0.514086783,0.188417763,0.291268349,0.395694494,0.345485985,0.294656783,0.400070637,0.247905448,0.457836092,0.219450563,0.150684968,0.728297949,0.272315145,0.733384907,0.389723808,0.681924641,0.48558116,0.673260093,0.569489121,0.670889139,0.403077871,0.4281106,0.479025573,0.325091183,0.543367863,0.292169452,0.600562632,0.289046407,0.374082804,0.396314621,0.464251727,0.27267009,0.539881229,0.248778135,0.600186765,0.267847508,0.33480528,0.385466546,0.420769244,0.249311656,0.501323402,0.223881841,0.569516301,0.23590228,0.290652066,0.39844346,0.359169215,0.285199106,0.424986571,0.24347353,0.487866461,0.232679248
C,0.151184857,0.728081048,0.268693686,0.734157085,0.388842791,0.684063137,0.485878587,0.675819874,0.570843577,0.671940982,0.403298736,0.428893775,0.478920072,0.325478554,0.542812705,0.293907583,0.599574864,0.291801006,0.374177098,0.396387458,0.46387738,0.276029408,0.538193583,0.252594084,0.598976135,0.270226449,0.334672779,0.385091513,0.419897288,0.252407074,0.498820424,0.225083888,0.566419601,0.235081255,0.289843231,0.39682892,0.35814333,0.2849406,0.422651261,0.241775006,0.484472573,0.230174452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C,0.209243253,0.679181576,0.293348759,0.719577432,0.393327713,0.670691192,0.476033628,0.680167019,0.541270077,0.68514806,0.399706721,0.440378368,0.44526577,0.343417794,0.498773277,0.296946913,0.552204967,0.275168717,0.375037163,0.404695541,0.42956093,0.292396665,0.494359493,0.233911589,0.553697348,0.210304916,0.337900907,0.388400227,0.397661746,0.270513862,0.461802214,0.21950987,0.520989537,0.193836808,0.288209647,0.395719647,0.342645735,0.294726789,0.398305029,0.249431655,0.456139207,0.223823294,0.147549689,0.726855695,0.274557561,0.734523594,0.391138017,0.685739756,0.486462712,0.67899847,0.570982873,0.674701154,0.404073,0.428530931,0.478957295,0.323563457,0.542135298,0.289824545,0.598196387,0.285990745,0.372807711,0.396617055,0.462062329,0.272534192,0.536362648,0.248488843,0.595111609,0.269756585,0.332441419,0.3851372,0.41756624,0.251031578,0.496870995,0.226454318,0.56336087,0.241413444,0.288685083,0.39836669,0.357735306,0.285753936,0.421816796,0.243423373,0.482858837,0.233111024
C,0.205442056,0.680793047,0.291304231,0.722927928,0.392229825,0.672130883,0.4764238,0.682235062,0.54452157,0.687079132,0.398362875,0.4377065,0.445488811,0.341496557,0.4965716,0.300351769,0.546232343,0.283976734,0.372251958,0.403511047,0.425586104,0.288731694,0.488960207,0.232932493,0.544562221,0.2136617,0.334742397,0.386983573,0.394735843,0.268954337,0.459676296,0.222997248,0.51861006,0.201717675,0.287047297,0.393205166,0.346376687,0.294207394,0.403108031,0.248989612,0.460598499,0.222226277,0.150555745,0.729309678,0.270963073,0.73655206,0.388947368,0.687099516,0.484591395,0.678154767,0.567698479,0.67347312,0.404529959,0.433907092,0.478095353,0.329640567,0.541048467,0.297168314,0.597869694,0.292601585,0.374092758,0.401568413,0.462016046,0.281389594,0.536179066,0.253668338,0.597623408,0.266307294,0.333958507,0.389587879,0.417638749,0.259485811,0.495344967,0.228077948,0.562504172,0.232963353,0.289205402,0.400594801,0.358736217,0.290536433,0.422073185,0.244958609,0.483072102,0.228838176
C,0.149875149,0.724282861,0.270911127,0.735900998,0.389402807,0.689349532,0.485650033,0.682721972,0.571683228,0.677096665,0.404568613,0.431396008,0.480395287,0.328975379,0.544630647,0.295439899,0.601832271,0.290357113,0.374353558,0.396942466,0.464800715,0.274940193,0.54108882,0.250684887,0.603255868,0.268486291,0.334303111,0.383754492,0.41961965,0.249746054,0.499288291,0.224758923,0.567116141,0.23802802,0.290075034,0.394607425,0.360545099,0.285160094,0.424562812,0.244230956,0.485500634,0.233754724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C,0.146590784,0.723522305,0.268713981,0.73574084,0.385478675,0.688103616,0.481060505,0.681873083,0.565999568,0.676721752,0.400606394,0.429165184,0.476541758,0.32812798,0.539348722,0.297173679,0.59448719,0.293140411,0.372306526,0.396588653,0.46592623,0.285382748,0.54293853,0.262677342,0.604249954,0.275038809,0.334029168,0.381985128,0.423652112,0.258647203,0.503511012,0.229766935,0.570683002,0.231134146,0.2904495,0.389187783,0.366426677,0.284486413,0.431646049,0.235534579,0.495177776,0.209088951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C,0.207889646,0.686108768,0.277437299,0.728527427,0.383559108,0.678627908,0.468961239,0.684498727,0.533986568,0.687433839,0.3936041,0.457596004,0.446067095,0.365065485,0.498944968,0.30506736,0.548447847,0.260184288,0.36767596,0.419610202,0.429200709,0.325194597,0.488934427,0.256109059,0.544943571,0.204047978,0.333902568,0.397545099,0.399685681,0.296973944,0.459138513,0.23064436,0.514623225,0.178131878,0.286451489,0.391919851,0.352154851,0.298912376,0.40850696,0.242714331,0.469256699,0.200492114,0.148013517,0.725137532,0.262183785,0.73621428,0.380896717,0.686002851,0.477305174,0.678625047,0.561182737,0.676504612,0.398572952,0.42955029,0.477771163,0.324268639,0.541866899,0.293166876,0.597740293,0.292680562,0.370810688,0.396954268,0.467209488,0.280765593,0.543221951,0.256872922,0.604718745,0.268402964,0.332262605,0.383618355,0.427190095,0.258684695,0.506410062,0.229383469,0.572745562,0.230422467,0.286708832,0.392513037,0.363129318,0.287216723,0.427712411,0.235653609,0.488699466,0.207538903
C,0.141958743,0.722845316,0.260568738,0.740569949,0.379014462,0.692333519,0.475112855,0.686505556,0.558473945,0.683647513,0.397744715,0.434963524,0.473971546,0.335853755,0.535010278,0.298246861,0.590245187,0.281957269,0.370355636,0.404404283,0.466004401,0.300727367,0.541507065,0.271406949,0.605418086,0.267283946,0.333176941,0.389476478,0.428284466,0.275609404,0.507792413,0.242953598,0.574976921,0.233355254,0.290129483,0.393692017,0.372585475,0.292753041,0.438187599,0.240394741,0.50026679,0.20612669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C,0.139762074,0.722739995,0.260008514,0.740338445,0.378044754,0.694561958,0.47542119,0.689759552,0.558024585,0.688593388,0.398029,0.440177709,0.477264404,0.348126471,0.541348219,0.315698296,0.596935153,0.304583907,0.37139973,0.407228589,0.469585538,0.311053693,0.545618594,0.282061845,0.606920362,0.278698415,0.336355954,0.38866967,0.432734668,0.283926934,0.512629569,0.252657294,0.578080475,0.245105505,0.295615166,0.388611138,0.380049825,0.293605864,0.446427345,0.242496759,0.509435356,0.208761722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C,0.209569275,0.692250192,0.281609297,0.736932278,0.381795526,0.699485898,0.454523832,0.697912395,0.517443478,0.693043411,0.383056283,0.508479714,0.431688637,0.420883298,0.477377951,0.36694479,0.518590748,0.32808882,0.356776923,0.466961443,0.419101954,0.380456537,0.47783494,0.322401941,0.524296224,0.284457445,0.320240527,0.438502699,0.387403965,0.342984498,0.45026207,0.287387162,0.504798114,0.247716397,0.271778047,0.421233326,0.337525904,0.325199574,0.398698062,0.269187957,0.460303247,0.231010377,0.141048223,0.724795759,0.253846139,0.742365241,0.375687152,0.697218835,0.47405982,0.693995416,0.557087541,0.695333838,0.401850104,0.444670022,0.481093943,0.351282775,0.544579208,0.317159384,0.600059807,0.303739011,0.375370353,0.410159051,0.470928609,0.314420968,0.544387579,0.285787046,0.60564971,0.281045854,0.339059234,0.391438961,0.434247255,0.285737932,0.51147306,0.253947228,0.576113045,0.245504111,0.295108974,0.390733391,0.378006369,0.296661705,0.443137467,0.247047454,0.504821002,0.21454975
C,0.139633596,0.721488714,0.252028823,0.741318882,0.375381052,0.697120905,0.473387986,0.693170011,0.553601027,0.697973609,0.404530674,0.451535553,0.482416451,0.361467004,0.545119762,0.323198259,0.601293683,0.302298725,0.378216982,0.413959861,0.473024607,0.319412768,0.545874834,0.285369039,0.608799815,0.273228824,0.341241091,0.391783625,0.43630147,0.288449824,0.512807608,0.252734601,0.578711033,0.238554716,0.296432972,0.38543278,0.379928023,0.294440866,0.444305152,0.24505952,0.506520569,0.211387068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C,0.211071342,0.674522996,0.286087155,0.734766841,0.38613075,0.705168784,0.462229222,0.702685952,0.525550544,0.693336725,0.397898406,0.498094827,0.452432513,0.403305084,0.507562339,0.351282984,0.558931708,0.314920843,0.374960691,0.449098766,0.445710331,0.354896903,0.514535964,0.301900506,0.572778165,0.273018777,0.340238929,0.412750483,0.417426944,0.316379339,0.487040877,0.265044987,0.548280537,0.232067376,0.292751819,0.388645649,0.369213194,0.294856668,0.432832003,0.244534805,0.497291923,0.211877227,0.140273124,0.724056959,0.253182232,0.744879484,0.375191152,0.700490713,0.472586066,0.696149409,0.552405834,0.699795306,0.406904161,0.452774704,0.48548463,0.364523888,0.548438966,0.329002708,0.604813814,0.310661316,0.380081862,0.413746119,0.477080017,0.31944719,0.550301611,0.285584241,0.612706125,0.273616016,0.342546612,0.389995337,0.439515382,0.287194043,0.516076386,0.252233237,0.581456244,0.238184363,0.29712823,0.382885784,0.382966816,0.290969402,0.447377503,0.242447317,0.509675622,0.210433275
C,0.211118698,0.679887474,0.280737966,0.738839269,0.38386637,0.711664855,0.461163104,0.706795692,0.52326262,0.696467817,0.400522411,0.510650039,0.454513878,0.418455511,0.508342981,0.362612367,0.556891859,0.320944548,0.376712859,0.458042055,0.449131966,0.369503945,0.514664948,0.310397297,0.570264697,0.271322638,0.342199206,0.419079036,0.418339729,0.325012296,0.484420806,0.267353714,0.542891443,0.225754678,0.293983579,0.391640604,0.369552135,0.301105678,0.430880666,0.249958128,0.493466496,0.215194136,0.137257069,0.727073312,0.249132574,0.748315096,0.373552531,0.705602527,0.471860409,0.701636553,0.552011311,0.707585156,0.406390399,0.45666793,0.486753315,0.367893338,0.550324976,0.336020052,0.606052041,0.323200285,0.381517738,0.417524785,0.481467754,0.325676322,0.556054115,0.29740417,0.618108571,0.29172647,0.345329672,0.393523365,0.444023758,0.291416943,0.521734536,0.259293139,0.587282956,0.249261498,0.300520927,0.384974182,0.385945678,0.293118656,0.450673014,0.244808823,0.512896061,0.213691503
C,0.202047721,0.677805305,0.278813362,0.738011539,0.383141398,0.707290411,0.463785172,0.709665298,0.528517187,0.702652335,0.403701574,0.487396985,0.464241475,0.39297393,0.525466204,0.350450844,0.582259595,0.328121871,0.379772812,0.440503418,0.456879914,0.346935213,0.532136381,0.299454689,0.596089661,0.279266119,0.343458265,0.406701684,0.426823318,0.310649514,0.500460386,0.261314809,0.565386295,0.232969433,0.295096099,0.386214375,0.375448287,0.29462716,0.442030191,0.246281222,0.50944072,0.217500001,0.135490268,0.723470032,0.244909689,0.74770689,0.37199533,0.705093741,0.4722462,0.701987565,0.5531196,0.707594991,0.406692863,0.456391752,0.484551132,0.366299212,0.546121716,0.33074823,0.601739585,0.312771082,0.381766796,0.416554153,0.478826582,0.324709475,0.551717937,0.293863982,0.615072012,0.284288079,0.345206201,0.392003596,0.442192018,0.291493028,0.519377828,0.257266045,0.586331487,0.243429184,0.29986167,0.382326216,0.385648608,0.291135669,0.450150967,0.241825283,0.513292193,0.207986206
C,0.208340332,0.671779394,0.282596111,0.733879149,0.38568458,0.70787102,0.46395281,0.705450535,0.527199805,0.695892692,0.404951453,0.49663496,0.459916353,0.404976547,0.513916612,0.354081869,0.564594388,0.318042338,0.380050153,0.446064264,0.450826287,0.355561137,0.517161429,0.301148444,0.575535119,0.269490957,0.344193727,0.409405619,0.420769721,0.315932244,0.487218052,0.261955261,0.546830118,0.225624174,0.294959694,0.385157943,0.371434331,0.295886725,0.43321079,0.247004777,0.496625602,0.214378774,0.135985374,0.721570075,0.246393904,0.745149732,0.372357339,0.703016639,0.472670555,0.700335503,0.553836465,0.705073357,0.405208141,0.457604885,0.484578401,0.369196057,0.547000527,0.335743636,0.603212357,0.320176482,0.381391466,0.417036235,0.480110347,0.326285154,0.55384481,0.297016919,0.617354333,0.289264023,0.345247686,0.39127183,0.44325906,0.290891647,0.521221399,0.257204622,0.588778675,0.244030923,0.300202787,0.379410893,0.385971218,0.288326621,0.450723439,0.238562942,0.514433086,0.204261601
C,0.136611626,0.720524132,0.247614413,0.745394886,0.372059375,0.701986313,0.471708715,0.698867738,0.552057683,0.70438689,0.405003458,0.455774844,0.482758939,0.366654366,0.544204533,0.334185511,0.599690676,0.320180088,0.380698293,0.415624678,0.478268325,0.323918223,0.552085698,0.294867814,0.614982009,0.288642108,0.344454736,0.390362173,0.441797704,0.289635986,0.519655824,0.256392837,0.586512864,0.244339377,0.300066501,0.379473686,0.385988027,0.288001657,0.45058316,0.238275826,0.514037549,0.204731882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C,0.204396322,0.670164168,0.282640606,0.733223796,0.383292139,0.705477715,0.460013032,0.706771433,0.523225069,0.700594306,0.402957022,0.495745987,0.458766878,0.402629912,0.513272703,0.353640974,0.564813435,0.32088244,0.378159702,0.447627068,0.449485034,0.35310936,0.517282605,0.299212128,0.576109469,0.26985544,0.342296034,0.411723226,0.419582427,0.315765798,0.486760199,0.262913167,0.547241211,0.22819525,0.295042962,0.387767226,0.371185184,0.297496498,0.432647467,0.249296516,0.496979892,0.216700971,0.136245623,0.721369863,0.248700738,0.746454,0.372499853,0.704150677,0.472360134,0.700398803,0.553583026,0.706157565,0.405562103,0.456518769,0.483246058,0.366168797,0.544864893,0.332768023,0.600334346,0.317918122,0.381109148,0.417058259,0.478891373,0.324585646,0.553028822,0.295520604,0.615396082,0.289407492,0.345010579,0.392180085,0.442449182,0.290756702,0.519687831,0.257641286,0.58536309,0.2457138,0.301018387,0.381746352,0.386835963,0.290041178,0.451191336,0.240521103,0.514164388,0.206821561
C,0.20400618,0.679234862,0.277662039,0.737307847,0.385428965,0.708001971,0.465904325,0.710298657,0.5296067,0.711247683,0.4033553,0.496130764,0.460576952,0.400760442,0.516631663,0.352056533,0.570529819,0.321024299,0.378544837,0.448351234,0.45094955,0.354572296,0.520723999,0.301587313,0.582323432,0.274201632,0.342792362,0.41464895,0.421337426,0.319050431,0.490264028,0.264942765,0.552626908,0.231230408,0.293751091,0.393356323,0.370073497,0.302926004,0.433524519,0.252048612,0.499167621,0.219130456,0.138565406,0.722021163,0.249895006,0.747178197,0.373639792,0.70584923,0.473367363,0.701487422,0.555476069,0.705834866,0.406261057,0.458781421,0.485093504,0.36850068,0.547695458,0.334074795,0.604060709,0.317663968,0.381488621,0.418941855,0.480100572,0.326459765,0.554718852,0.295971513,0.618328571,0.288300723,0.345546633,0.39342308,0.44387576,0.292679906,0.521927834,0.258773208,0.588380635,0.246804535,0.301722229,0.382239878,0.387975901,0.29086569,0.452935725,0.241085082,0.515799224,0.208200663
C,0.205092743,0.675150037,0.28052628,0.736792564,0.384349048,0.708280087,0.463851631,0.710194111,0.528958619,0.708380163,0.406678379,0.497837633,0.462206274,0.405761868,0.516611397,0.356008023,0.569409609,0.320771843,0.382771939,0.447906792,0.45349887,0.356596768,0.52105391,0.30287981,0.581440508,0.272723854,0.346956909,0.411071539,0.424152851,0.319958061,0.490056515,0.268462598,0.549770594,0.234608918,0.298689097,0.386482686,0.374518752,0.29904899,0.434859812,0.251305103,0.49836567,0.219512731,0.138839319,0.724022627,0.254237711,0.747796535,0.376296371,0.705671728,0.475270122,0.701503515,0.556471288,0.708194733,0.407289267,0.458813339,0.486958325,0.369695365,0.548939407,0.335493296,0.605009019,0.31769675,0.381755978,0.418650538,0.480706334,0.327537835,0.55589807,0.295772851,0.619794488,0.284984171,0.345467478,0.393152803,0.444248289,0.29430899,0.522745728,0.259635538,0.589578271,0.244841963,0.302209795,0.382019162,0.389380038,0.290454835,0.454920441,0.241878241,0.518768787,0.209185123
C,0.206482157,0.678016961,0.284071833,0.737929761,0.386838585,0.710047007,0.465802193,0.709862709,0.532369256,0.705910444,0.404923826,0.498153538,0.46008715,0.404209763,0.514600515,0.353774995,0.566745937,0.318177253,0.381084114,0.447893322,0.452152133,0.35406059,0.519505501,0.299614549,0.578631938,0.268231541,0.34576717,0.410199344,0.423491538,0.316862971,0.489178836,0.264367819,0.548030794,0.229396135,0.298504919,0.384167433,0.375239938,0.292898297,0.435888082,0.244761467,0.499126256,0.213435829,0.137662366,0.726204395,0.251018286,0.748862445,0.375019252,0.705340266,0.475233138,0.700778186,0.55769062,0.706307292,0.406537294,0.459553629,0.486891419,0.369477928,0.549073517,0.33549881,0.605060697,0.31922698,0.381658852,0.41939795,0.480588257,0.327776909,0.555186987,0.296669841,0.618613482,0.287777275,0.345240951,0.393650353,0.444271922,0.294305563,0.522465467,0.259731174,0.5891155,0.245823979,0.301182598,0.382025361,0.388283432,0.290028334,0.45356974,0.239643246,0.517385125,0.205335468
C,0.139233753,0.726588368,0.24992165,0.750853896,0.373853624,0.709996819,0.473857164,0.705106854,0.555278599,0.709917426,0.406947851,0.462925613,0.486913532,0.371799231,0.548588514,0.336855412,0.60339725,0.320312649,0.382437587,0.422284663,0.481592178,0.329678804,0.555663109,0.297238648,0.618831992,0.28651914,0.346623838,0.396371245,0.44540444,0.296905696,0.522606373,0.261872351,0.588316143,0.247114658,0.302780449,0.384399116,0.389183551,0.293239594,0.453430355,0.244995594,0.516194642,0.212453425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C,0.137939245,0.727898359,0.251084208,0.752297163,0.375435114,0.709616899,0.47622031,0.705295146,0.558421969,0.712163508,0.409432411,0.462187111,0.490656376,0.374985278,0.553530395,0.340282053,0.609521627,0.322985739,0.383887559,0.420918047,0.483605891,0.329542398,0.558104157,0.297999263,0.620516062,0.288716197,0.347209781,0.394811153,0.447087944,0.295959622,0.524979115,0.262241751,0.590848446,0.24849999,0.302969635,0.383836091,0.390205294,0.293063968,0.455285639,0.245372772,0.518686354,0.213317811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
